id|sentence
CNXP-opiniao-20180209-32bdc7e6|"(Apocalipse 22:12)

Aquele que dá testemunho destas coisas diz: “SIM, EU VOLTAREI EM BREVE!” (Apocalipse 22:20)"
CNXP-opiniao-20180208-2e1180c5|Plínio – o sincero!
CNXP-opiniao-20180208-2e1180c5|"Já nos deixou…
Assista ao vídeo!"
CNXP-opiniao-20180205-81f0f2cf|Com frequência vemos setores da mídia nacional prestando um desserviço à sociedade brasileira invertendo as situações em especial os valores dos cidadãos de bem.
CNXP-opiniao-20180205-81f0f2cf|Nesta semana um grande veículo da mídia publicou manchete: “PM e suspeito morrem em troca de tiros durante tentativa de assalto em Itaipava” em certo trecho da matéria (a qual pode ser observada na integra no link abaixo) dispara: – “um policial militar de 34 anos e um suspeito, de 30, morreram na manhã desta sexta-feira (26), em Itaipava, no litoral de Itapemirim, Sul do Espírito Santo, ao trocarem tiros durante uma tentativa de assalto.
CNXP-opiniao-20180205-81f0f2cf|O militar ia com a família para Guarapari quando foi abordado por dois homens de moto”.
CNXP-opiniao-20180205-81f0f2cf|Passou todos os limites aceitáveis pelo cidadão de bem.
CNXP-opiniao-20180205-81f0f2cf|Dizer que é um suspeito?
CNXP-opiniao-20180205-81f0f2cf|A partir do momento que alguém está armado e ainda dispara sua arma contra alguém, não é mais suspeito, é sim um criminoso e sendo assim deve sofrer todos os rigores da lei com suas consequências.
CNXP-opiniao-20180205-81f0f2cf|Deveria sim ter enaltecido o trabalho do policial, chorando a morte de um profissional que derramou seu sangue e dedicou sua vida para o bem das pessoas enfrentando o mal.
CNXP-opiniao-20180205-81f0f2cf|Como disse, a mídia acaba não informando e sim confundindo a sociedade.
CNXP-opiniao-20180205-81f0f2cf|O que deixa mais contrariado as pessoas de bem é que parece proposital isso, tudo para vender uma imagem negativa da polícia que quase sempre enfrenta o perigo sem as condições ideais e o reconhecimento proporcionado pelo Estado.
CNXP-opiniao-20180205-81f0f2cf|Esta polícia, que setores da mídia ataca, faz tudo o que é possível em prol desta sociedade e da própria mídia maldosa que procura, como disse, confundir ao invés de esclarecer.
CNXP-opiniao-20180205-81f0f2cf|Temos que reagir separando o “joio do trigo” para o bem das pessoas de bem nos manifestando em oposição a tais manchetes tendenciosas, que em nada contribuem para esclarecer e procuram confundir.
CNXP-opiniao-20180203-629c44c5|"Imagem: Governo Brasileiro
“Socialistas acreditam que, em algum sentido profundo, os seres humanos são todos iguais e que, quando obtêm os benefícios concedidos pela adesão como membro da sociedade, essa igualdade deveria mostrar-se na forma como as pessoas são tratadas."
CNXP-opiniao-20180203-629c44c5|"Muito do que significa tratamento igualitário é, obviamente, controverso.” 
 - Roger Scruton 
 A causa primaria de um programa social é ser uma iniciativa destinada a melhorar as condições de vida de uma população."
CNXP-opiniao-20180203-629c44c5|Entende-se que um programa deste tipo está orientado para a toda a sociedade ou, pelo menos, para um setor importante que tem certas necessidades ainda por preencher.
CNXP-opiniao-20180203-629c44c5|Implementados pelo Estado, em sua maioria, esses programas se tornarão ferramentas perfeitas para servir de remendo a questões complexas como desigualdade e poder de compra e que caiu na “graça do povo” que viram neles uma saída se não uma esperança de poder ter uma vida melhor.
CNXP-opiniao-20180203-629c44c5|Porém, da mesma forma que existe virtudes, existem falhas, e parafraseando Scruton irei citar três.
CNXP-opiniao-20180203-629c44c5|Primeira, a contribuição que esses programas têm para o surgimento de pessoas altamente dependentes do estado ao longo de muito tempo contribuindo para o sepultamento de incentivos que os façam viver de outra maneira.
CNXP-opiniao-20180203-629c44c5|A forma que os indivíduos se habituaram chegou ao ponto tão critico que qualquer tentativa de escapar dele pelo trabalho levará a uma perda, em vez de um ganho e, quando instituídos, criam maus costumes que são transmitidos as famílias daqueles que se beneficiam como ter muitos filhos para que o beneficio seja aumentado, a vitimização que o faz acreditar que é incapaz de viver sem o beneficio e também a acomodação daqueles que mesmo estando aptos para serem independente continuam no ócio induzido.
CNXP-opiniao-20180203-629c44c5|Essas praticas usuais são passadas de pais para filhos, criando uma classe de cidadãos que nunca viveu do próprio esforço e que não conhece ninguém que já tenho o feito.
CNXP-opiniao-20180203-629c44c5|O custo disso não apenas econômico: tais comportamentos provocam um impacto no sentimento de pertencer a uma sociedade estabelecendo uma divisão de eles contra nós - uma ferramenta marxista bem antiga de divisão de classe, que contribui para o afastamento da minoria dependente da experiência de liberdade.
CNXP-opiniao-20180203-629c44c5|A segunda falha é econômica, as despesas aumentam constantemente: a assistência medica gratuita que aumenta a expectativa de vida, resulta em custos cada vez mais autos com cuidados da saúde até o fim da vida, e há também o problema da previdência que com a mudança na pirâmide etária fica insustentável de manter com os recursos existentes.
CNXP-opiniao-20180203-629c44c5|Como consequência, o governo está contraindo cada vez mais empréstimos para o futuro, hipotecando os ativos dos que ainda irão nascer em beneficio dos que estão vivos.
CNXP-opiniao-20180203-629c44c5|A terceira é o uso desses programas como forma de um “neo-voto de cabresto”.
CNXP-opiniao-20180203-629c44c5|Popularizado pelo governo Lula, o Bolsa Família é um dos maiores exemplos disso, usam desse artificio para cobrar votos “se não fosse o nosso partido você não teria esse dinheiro”, para mentir e ameaçar como foi feito na campanha eleitoral de 2014 quando espalharam a noticia a torto e a direito que se o então candidato a presidente Aécio Neves fosse eleito o Bolsa Família deixaria de existir.
CNXP-opiniao-20180203-629c44c5|Além de tudo isso, existe também a falta de uma rigorosa fiscalização no que tange quem pode ter acesso ao benefício, o que abre grande margem para fraudes como foram descobertas em uma auditoria onde cerca de 350 mil cadastros no Bolsa família eram fraudulentos (ver matéria aqui: http://conexaopolitica.com.br/ultimas/auditoria-revela-fraude-de-quase-350-mil-cadastros-do-bolsa-familia/) causando um prejuízo enorme aos cofres públicos.
CNXP-opiniao-20180203-629c44c5|O desafio agora é fazer com que essas pessoas consigam se livrar das amarras que esses programas os causam, trata-los como algo provisório, claro que não será fácil, os partidos de esquerda que tem o uso desses programas como umas de suas principais ferramentas para vencer eleições irão inventar mentiras como dizer que a diminuição dos programas é um “ataque contra os pobres e vulneráveis”.
CNXP-opiniao-20180203-629c44c5|Tal ação deve ser feita quanto antes possível já que em todo o mundo o Estado de Bem-Estar Social está se tornando inviável no modelo atual e o endividamento constante a ser pago no futuro fará com que seu colapso, quando ocorrer, seja ainda mais devastador.
CNXP-opiniao-20180203-629c44c5|Porém, raramente veremos isso ser feito por um partido do governo por ter medo de correr riscos políticos futuros perante a esquerda, que não vê essa questão como emblemática, mas como uma maneira de convocar os eleitores cativos.
CNXP-opiniao-20180201-4c36fe63|É isso mesmo!
CNXP-opiniao-20180201-4c36fe63|Por que será?
CNXP-opiniao-20180201-4c36fe63|Será que o homem levaria vantagem sobre atletas nascidas mulheres?
CNXP-opiniao-20180201-4c36fe63|O fenótipo pode até ser alterado, mas o genótipo sempre será o mesmo.
CNXP-opiniao-20180201-4c36fe63|"No mesmo período de competição, as quatro principais pontuadoras do torneio pontuaram bem menos:
Bruna Honório (Pinheiros): 124 pontos;
Tandara (Nestlé/Osasco): 110 pontos;
Edinara (Hinode Barueri): 90 pontos."
CNXP-opiniao-20180201-4c36fe63|Parece que a solução para o Bauru ou qualquer outro time não é mais contratar mulheres habilidosas no jogo, e sim, contratar um time inteiro de homens vestidos de mulher!
CNXP-opiniao-20180201-4c36fe63|O que acham deste timaço?
CNXP-opiniao-20180131-7508c31f|Esse movimento voltou a promover marchas pelos Estados Unidos e Canadá sem mencionar as violações de direitos humanos sofridas por mulheres em todo mundo muçulmano.
CNXP-opiniao-20180131-7508c31f|Zuluh Hemo, 20 anos, lutou usando o nome de Avesta Habur e integrava as Unidades de Proteção da Mulher (YPG), grupo vinculado às Forças Democráticas da Síria (SDF), milícia que não é hostil ao Ocidente e com atuação preponderante para a expulsão do Estado Islâmico de Raqqa (antiga capital do califado) e de outras áreas invadidas na Síria.
CNXP-opiniao-20180131-7508c31f|Apesar de morrer tentando defender o povo de uma aldeia curda do covarde ataque turco, não se sabe ao certo como se deu o seu martírio, vez que alguns curdos afirmam que ela destruiu um tanque matando vários soldados turcos com uma granada num ato suicida.
CNXP-opiniao-20180131-7508c31f|Porém, o Observatório Sírio de Direitos Humanos informou que a morte seria devido lançamento da granada sem intenção de suicídio.
CNXP-opiniao-20180131-7508c31f|O triste é que a mídia ocidental não se ateve ao simbolismo do que glorificaria como “empoderamento feminino” se a ação fosse desempenhada em outra circunstância por uma feminista que segue a agenda comprometida primordialmente em destruir os princípios da civilização judaico-cristã sem a menor intenção de promover direitos humanos.
CNXP-opiniao-20180131-7508c31f|"O jornal The New York Times frisou: Um atentado suicida de um aliado americano contra um membro da OTAN poderia prejudicar ainda mais o tenso relacionamento entre Turquia e Estados Unidos.
Como assim?"
CNXP-opiniao-20180131-7508c31f|Turquia invade o território sírio e mata centenas de curdos da milícia YPG - aliada dos Estados Unidos - sendo que Erdogan prometeu eliminar os dez mil combatentes curdos que ajudaram a banir o Estado Islâmico de diversas regiões da Síria, e uma jovem do grupo YPG responde aos ataques assimétricos matando parte dos agressores num ato de inequívoca tentativa de defesa.
CNXP-opiniao-20180131-7508c31f|Isso configuraria real afronta ao membro da OTAN que anda flertando despudoradamente com a Rússia?
CNXP-opiniao-20180131-7508c31f|Ao que parece, o autor da matéria desconhece ou finge desconhecer o fato de a Rússia ter liberado espaço aéreo para Turquia invadir as áreas curdas e ainda retirou seus soldados para “facilitar o extermínio” de curdos em Afrin pelos súditos do “sultão carniceiro”.
CNXP-opiniao-20180131-7508c31f|A imprensa é mestre em ocultar acontecimentos importantes para promover a necessária “desinformação” a fim de transformar as vítimas do islamofascismo em algozes.
CNXP-opiniao-20180131-7508c31f|Assim, uma jovem que morre no afã de defender seu povo perseguido por um ditador islâmico é transformada num possível pivô de tensão entre os membros da OTAN.
CNXP-opiniao-20180131-7508c31f|Existe algo mais grotesco?
CNXP-opiniao-20180131-7508c31f|A canalhice midiática conta com a falta de conhecimento da opinião pública sobre Oriente Médio, que acredita nas versões manipuladas de jornalistas inescrupulosos.
CNXP-opiniao-20180131-7508c31f|A morte da combatente curda não foi destaque em jornais ocidentais como um ato heróico da “vítima de um Estado totalitário opressor”.
CNXP-opiniao-20180131-7508c31f|A “união cadavérica” da esquerda global com ditadores islâmicos impede que a morte de uma “mulher oprimida” proveniente de um povo também oprimido seja divulgada com a merecida exatidão para evitar condenações aos novos candidatos à implantação do “califado do terror”.
CNXP-opiniao-20180131-7508c31f|Zuluh Hemo e tantas outras mulheres das Unidades de Proteção da Mulher (YPG), que tombaram nos campos de batalha defendendo o território onde vive parte da maior nação apátrida do mundo mereciam o reconhecimento internacional por representarem a força da mulher que não se vitimiza, mas vai à luta para defender sua pátria, família e valores desconhecidos por feministas preocupadas com ideários egocêntricos numa disputa frívola criada por mentes insanas à serviço do marxismo cultural.
CNXP-opiniao-20180131-7508c31f|Zuluh não exibiu seus seios em manifestações públicas e nem afrontou o credo alheio para impor o feminismo ateísta!
CNXP-opiniao-20180131-7508c31f|A combatente curda também não assassinou inocentes civis como fez a terrorista árabe Dalal Mughrabi, que promoveu horrendo assassinato de 38 pessoas no massacre perpetrado numa estrada de Israel.
CNXP-opiniao-20180131-7508c31f|Ao invés de assassinar brutalmente civis inocentes, sendo 13 crianças, em ataque terrorista celebrado por palestinos como fez a perversa Mughrabi, a curda Zuluh entregou a vida para salvar sua aldeia do ataque de um exército assassino que almeja usurpar o território defendido com o sangue de outros curdos rejeitados pelo Ocidente que idolatra exclusivamente a “causa palestina”, mesmo sabendo que o “terror contra inocentes” é a diretriz das lideranças palestinas.
CNXP-opiniao-20180131-7508c31f|Vale lembrar que a memória da terrorista Mughrabi é ovacionada pela “moderada Autoridade Nacional Palestina” como sendo um modelo para a “resistência”.
CNXP-opiniao-20180131-7508c31f|Várias escolas, ruas, parques e um Centro de Mulheres receberam o nome da assassina com o vergonhoso conluio da imprensa ocidental que apoia as atrocidades palestinas escondendo seus crimes.
CNXP-opiniao-20180131-7508c31f|"O cuidado em salvaguardar a imagem da assassina Mughrabi fez com que o jornal O Globo ocultasse a ação terrorista que executou friamente pessoas que não tinham relação alguma com o conflito árabe-israelense, inclusive, dois bebês, noticiando: “Safa disse que mais tarde Israel havia entregado, via ICRC, os corpos de oito combatentes do Hezbollah mortos na guerra de 2006 e os corpos de quatro palestinos, entre os quais o de Dalal Mughrabi, uma guerrilheira que liderou uma violenta invesida contra Israel em 1978.”
Mughrabi não era guerrilheira, e sim uma covarde terrorista."
CNXP-opiniao-20180131-7508c31f|Além disso, não promoveu uma “violenta investida contra Israel”... Foi TERRORISMO fuzilando sem direito à defesa civis, dentre eles, idosos e bebês.
CNXP-opiniao-20180131-7508c31f|Logo, uma imprensa medíocre que inocenta terroristas e despreza a perseguição de minorias por teocracias islâmicas sanguinárias jamais destacaria o valor de uma mulher curda rechaçada por feministas ocidentais que elegeram Trump e o Cristianismo como “ameaças globais” ignorando a dor que a misoginia islâmica impõe a milhões de mulheres no mundo muçulmano e no “Ocidente infiel”.
CNXP-opiniao-20180131-7508c31f|Mal sabem as “histéricas inúteis” que o poder da sharia (lei islâmica) é a verdadeira ameaça aos direitos das mulheres.
CNXP-opiniao-20180131-7508c31f|Texto de Déa Fernandes
CNXP-opiniao-20180131-e8db3393|Na tarde desta terça-feira (30), o Superior Tribunal de Justiça (STJ) indeferiu o pedido de liminar em habeas corpus impetrado pela defesa do ex-presidente Luiz Inácio Lula da Silva.
CNXP-opiniao-20180131-e8db3393|Embora a decisão tenha sido recebida com entusiasmo por alguns setores, é precipitado enxergá-la como um ponto de inflexão no cenário jurídico que envolve o ex-presidente.
CNXP-opiniao-20180131-e8db3393|O habeas corpus, impetrado junto ao STJ, foi fundamentado, entre outros argumentos, na alegada inconstitucionalidade da execução provisória da pena antes do trânsito em julgado da sentença penal condenatória.
CNXP-opiniao-20180131-e8db3393|Trata-se de tese que, embora já tenha sido objeto de diferentes entendimentos ao longo do tempo, ainda provoca debates intensos na jurisprudência do Supremo Tribunal Federal (STF).
CNXP-opiniao-20180131-e8db3393|Com a negativa da liminar e a iminente denegação do mérito, o caminho natural do processo é a interposição de recurso ao STF, Corte onde a atual composição majoritária tem, historicamente, demonstrado posição contrária à execução antecipada da pena — posição que, inclusive, fundamentou o julgamento das ADCs 43, 44 e 54, que resultaram na reafirmação da presunção de inocência até o trânsito em julgado.
CNXP-opiniao-20180131-e8db3393|É exatamente nesse ponto que reside a estratégia da defesa: independentemente da decisão do STJ, o encaminhamento da discussão ao Supremo representa uma possível vantagem tática, dado o perfil da maioria dos ministros que compõem a Corte — sete dos quais foram indicados por governos petistas.
CNXP-opiniao-20180131-e8db3393|Essa análise ganha ainda mais peso diante da atuação do ministro Humberto Martins, relator da medida no STJ, que, apesar de vínculos familiares com um dos advogados de Lula — seu filho é sócio de Cristiano Zanin —, não se declarou suspeito para o julgamento.
CNXP-opiniao-20180131-e8db3393|A decisão monocrática, nesse contexto, acaba por facilitar o deslocamento da controvérsia para o STF, o que pode ter sido um movimento calculado.
CNXP-opiniao-20180131-e8db3393|É evidente que, do ponto de vista processual, a defesa do ex-presidente utilizará todos os instrumentos disponíveis em busca de garantir a liberdade do réu.
CNXP-opiniao-20180131-e8db3393|A utilização estratégica do habeas corpus, aliada ao princípio do devido processo legal, faz parte da lógica processual penal brasileira, ainda que se provoque críticas quanto à morosidade e à multiplicidade de recursos.
CNXP-opiniao-20180131-e8db3393|No horizonte, está delineado um roteiro: concentrar os recursos e pedidos cautelares no Supremo, garantir a não execução da pena, manter Lula em liberdade e, eventualmente, abrir caminho para uma candidatura — mesmo que a situação jurídica ainda esteja indefinida.
CNXP-opiniao-20180131-e8db3393|Não surpreende que a defesa aposte na jurisprudência do STF como trunfo.
CNXP-opiniao-20180131-e8db3393|Afinal, não seria de se espantar se o processo acabasse nas mãos de um relator historicamente alinhado à tese da primazia da soberania popular ou ao garantismo penal, como já visto em julgamentos anteriores.
CNXP-opiniao-20180131-e8db3393|E quanto à Lei da Ficha Limpa?
CNXP-opiniao-20180131-e8db3393|"É certo que, nos moldes atuais, a condenação em segunda instância impede a candidatura de Lula, nos termos do artigo 1º, inciso I, alínea ""e"", da Lei Complementar nº 64/1990."
CNXP-opiniao-20180131-e8db3393|No entanto, se o STF conceder uma liminar suspendendo os efeitos da condenação — especialmente se fundamentada em eventual vício processual ou na inconstitucionalidade da execução antecipada —, o ex-presidente poderá registrar sua candidatura.
CNXP-opiniao-20180131-e8db3393|Em caso de vitória eleitoral, a situação será levada ao crivo do Tribunal Superior Eleitoral (TSE), e, inevitavelmente, ao STF, onde o princípio da soberania popular frequentemente é invocado para relativizar exigências formais diante de mandatos legitimamente conferidos pelo voto direto, ainda que haja pendência judicial.
CNXP-opiniao-20180131-e8db3393|Enquanto isso, cabe à sociedade acompanhar atentamente os próximos capítulos, esperando que as instituições ajam com serenidade, respeito à legalidade e absoluta imparcialidade — evitando, assim, que o ordenamento jurídico seja desfigurado por conveniências políticas ou interpretações casuísticas.
CNXP-opiniao-20180130-33d8c0c2|"Imagem: Divulgação
Usando de eufemismos, a rede Globo tenta suavizar um possível incesto em seu programa BBB 18?"
CNXP-opiniao-20180130-33d8c0c2|É o que questiona a sociedade.
CNXP-opiniao-20180130-33d8c0c2|A intimidade de uma família (beijo, carícias etc) está sendo um dos assuntos mais comentados nas redes sociais desde o início do programa.
CNXP-opiniao-20180130-33d8c0c2|Vejo essa polêmica como uma engenharia social, propositadamente criada pelo reality show para gerar uma celeuma na sociedade e trazer à tona um assunto que há muitos anos tenta-se fazer a sociedade aceitar e mesmo conseguir a legalização, que é o sexo entre familiares.
CNXP-opiniao-20180130-33d8c0c2|Adeptos de uma sociedade com sua sexualidade poliformicamente perversa, tentam com essa polêmica aprovar socialmente perversões sexuais apenas como uma das tantas formas de “amor” que fazem parte da diversidade sexual.
CNXP-opiniao-20180130-33d8c0c2|Questões precisam ser levantadas, como: Qual o limite de um carinho entre familiares?
CNXP-opiniao-20180130-33d8c0c2|Existe esse limite?
CNXP-opiniao-20180130-33d8c0c2|Até que ponto um carinho pode ser considerado um abuso travestido de amor?
CNXP-opiniao-20180130-33d8c0c2|Quando falamos de incesto entre pai e filhos, por exemplo, uma outra questão a ser abordada é o abuso sexual infantil, ou mesmo a pedofilia inserida dentro do incesto.
CNXP-opiniao-20180130-33d8c0c2|Se este é cometido e aceito como carinho hoje por um adolescente ou adulto, com certeza foi uma construção desde a infância.
CNXP-opiniao-20180130-33d8c0c2|Não estaria hoje este incesto — que não há punição na lei brasileira — sendo fruto de um abuso sexual infantil, que é um crime?
CNXP-opiniao-20180130-33d8c0c2|Um incesto aceito hoje como “carinho” sem malícia sexual, não seria fruto de uma violência simbólica cometida por pais que tinham poder sobre esta criança no passado?
CNXP-opiniao-20180130-33d8c0c2|Esse poder de ontem não pode ter se desdobrado para “toques aceitáveis” pela criança até a fase adulta, pelo viés da alienação psicológica?
CNXP-opiniao-20180130-33d8c0c2|Hoje não é um abuso infantil, pois a criança cresceu, mas e no início, o que poderia ser?
CNXP-opiniao-20180130-33d8c0c2|São questões que devem ser consideradas quando falamos em proteger crianças e adolescentes de adultos abusivos, perversos, que sempre arrumam uma maneira para abusar de vulneráveis confundindo a própria família, muitas vezes, refém psicológica e social desse adulto.
CNXP-opiniao-20180130-33d8c0c2|Uma filha que quando adulta aceita intimidade abusivas e não percebe este abuso em muitos casos, pode estar desde a sua infância sendo assediada, abusada, sem ter a consciência deste repugnante ato.
CNXP-opiniao-20180130-33d8c0c2|"O incesto e sua relação com a pedofilia
Tratei de casos de abuso sexual infantil em que atuei como perita, onde a criança não percebia que estava sendo abusada — tamanha a alienação."
CNXP-opiniao-20180130-33d8c0c2|Muitas crianças crescem acostumadas com abusos, assédio de adultos próximos, confundindo com amor paternal e maternal, defendendo o abusador.
CNXP-opiniao-20180130-33d8c0c2|Em muitos casos, se sentem obrigadas a aceitar toques acreditando ser um ato de amor sem interesses sexuais.
CNXP-opiniao-20180130-33d8c0c2|Porém, o fato é que no Brasil e no mundo há casos de abuso sexual travestido de relacionamento familiar aceitável.
CNXP-opiniao-20180130-33d8c0c2|"Incesto e sua relação biológica
A biologia tem horror inato ao incesto."
CNXP-opiniao-20180130-33d8c0c2|A proibição é considerada como a proteção natural contra os malefícios do cruzamento endogâmico, ou seja, biologicamente, o incesto diminui o genetic pool de uma população, levando a malformações e doenças genéticas, aumentando também a probabilidade de determinadas doenças nessa população, principalmente ao longo de gerações.
CNXP-opiniao-20180130-33d8c0c2|Só por esta verdade científica devemos abominar qualquer tentativa de aceitação social do ato.
CNXP-opiniao-20180130-33d8c0c2|"Incesto como tabu religioso
O incesto, portanto, não pode ser considerado apenas como um tabu religioso."
CNXP-opiniao-20180130-33d8c0c2|Existe uma razão biológica para que seja um ato repugnante e deve ser evitado por todos, inclusive pela cultura.
CNXP-opiniao-20180130-33d8c0c2|A Bíblia também condena, abomina, veda o incesto.
CNXP-opiniao-20180130-33d8c0c2|Diz a Bíblia, em Levítico 18:6: “Não descobrirás a nudez da mulher de teu irmão; e a nudez de teu irmão”.
CNXP-opiniao-20180130-33d8c0c2|"Incesto e a destruição familiar
Pesquisas apontam que essa repulsa que sentimos só de pensar em manter relações sexuais com nossos parentes próximos, principalmente pais e irmãos, está relacionada com a convivência familiar."
CNXP-opiniao-20180130-33d8c0c2|No entanto, na contemporaneidade, existe um movimento compulsório, uma tentativa obsessiva de desconstruir estes laços tão próximos, com o objetivo de destruir esses laços afetivos gerando, maquiavelicamente, uma cultura sexual poliformicamente perversa.
CNXP-opiniao-20180130-33d8c0c2|Isso inclui o incesto e também a pedofilia.
CNXP-opiniao-20180130-33d8c0c2|A aceitação social do incesto atribuído apenas ao TABU CULTURAL não se sustenta.
CNXP-opiniao-20180130-33d8c0c2|Ao contrário do que se imagina, há enorme variação nas sociedades, no que se refere à proibição de condutas.
CNXP-opiniao-20180130-33d8c0c2|Há inúmeros comportamentos que, tidos em nossa sociedade como inaceitáveis, foram permitidos em outras sociedades.
CNXP-opiniao-20180130-33d8c0c2|Vejam-se os exemplos do infanticídio e da castração.
CNXP-opiniao-20180130-33d8c0c2|Em certas tribos indígenas no Brasil, o infanticídio é algo socialmente aceito.
CNXP-opiniao-20180130-33d8c0c2|Na Itália dos séculos XVI ao XIX, a castração era feita em adolescentes para que cantassem como mulheres, que eram proibidas nos coros dos mosteiros.
CNXP-opiniao-20180130-33d8c0c2|Para nós, as duas práticas soam como abomináveis.
CNXP-opiniao-20180130-33d8c0c2|O incesto é uma exceção, pois, na antropologia, se reconhece a “quase universalidade do princípio da proibição do incesto” (Norbert Rouland).
CNXP-opiniao-20180130-33d8c0c2|"Incesto, feminismo e o movimento Queer
Um número considerável de feministas desconstrucionistas, adeptas da liberdade plural da sexualidade, têm se unido ao movimento queer de subversão sexual."
CNXP-opiniao-20180130-33d8c0c2|Juntos, sistematicamente, têm tentado ao longo dos anos construir essa sociedade sexualmente perversa, incluindo o incesto como parte da diversidade e direito sexual.
CNXP-opiniao-20180130-33d8c0c2|Podemos citar como exemplo desta obsessão a feminista (psicótica que morreu em 2012, vítima das drogas que usava) Sulamith Firestone.
CNXP-opiniao-20180130-33d8c0c2|Ela promovia em suas falácias e em seu livro “Dialética do Sexo” que o seu maior sonho era chegar a uma sociedade com sua “sexualidade poliformicamente perversa”.
CNXP-opiniao-20180130-33d8c0c2|Para ela e seus adeptos, esse era o ideal de sociedade, eliminado todos os tabus sexuais que eram causadores e geradores de violência contra a mulher e contra as tantas formas variáveis de gênero e de prazer sexual.
CNXP-opiniao-20180130-33d8c0c2|"Incesto e a Lei brasileira
“A definição jurídica do incesto vem do latim incestu (impuro, impudico) e é definida como a conjunção carnal entre parentes por consanguinidade ou afinidade, que se acham, em grau, interditados, ou proibidos, para as justas núpcias”."
CNXP-opiniao-20180130-33d8c0c2|Fazer sexo com o próprio filho, pela lei brasileira, não é crime.
CNXP-opiniao-20180130-33d8c0c2|O incesto (sexo entre os pais e os filhos), se ambos são maiores e nenhum está sob ameaça ou violência, é permitido pela lei brasileira, no sentido de não haver proibição além da moral, cultural, religiosa.
CNXP-opiniao-20180130-33d8c0c2|Entretanto, é certo que o Código Civil proíbe o casamento entre ascendente e descendente, seja o parentesco natural ou civil (art.
CNXP-opiniao-20180130-33d8c0c2|1.521, I, CC), mas essa proibição apenas tem reflexo penal se houver um casamento entre pessoas que sabem do parentesco mas se casam omitindo esse fato ou se um deles sabe disso e induz o outro ao erro, omitindo o parentesco.
CNXP-opiniao-20180130-33d8c0c2|Caracteriza-se o crime descrito no art.
CNXP-opiniao-20180130-33d8c0c2|236 ou o do art.
CNXP-opiniao-20180130-33d8c0c2|237 do Código Penal.
CNXP-opiniao-20180130-33d8c0c2|Infelizmente, novamente vemos que não é a relação incestuosa que se pune, mas a fraude caracterizada com a prática de um casamento proibido civilmente.
CNXP-opiniao-20180130-33d8c0c2|"Tabu do incesto
A psicanálise vê o incesto como um tabu necessário, o denota como uma relação sexual ou marital entre duas pessoas consideradas, pela sociedade, como tão próximas que a união ou qualquer proximidade mais íntima entre elas torna-se proibida (tabu do incesto)."
CNXP-opiniao-20180130-33d8c0c2|Freud disseca a questão do incesto frente 'natureza-cultura'.
CNXP-opiniao-20180130-33d8c0c2|Ele afirma que o horror ao incesto vem como uma forma inconsciente, individual e coletiva, de se organizar a sociedade humana de uma forma que a distingue dos animais irracionais.
CNXP-opiniao-20180130-33d8c0c2|Não há civilização que aceite o incesto, mas sempre há grupo de pessoas, sem censura, noção de julgamento, sem interdição cerebral e psicológica que, como animais irracionais, veem no ato sexual um direito sem se importar com o direito do outro, pessoas perversas que tentam em seus falaciosos discursos maneiras de manipular crianças, jovens e sociedade por meio da cultura, a fim de fazer a sociedade aceitar o inaceitável.
CNXP-opiniao-20180130-33d8c0c2|Não podemos nos calar, devemos aproveitar esse abuso, essa polêmica, para repudiar toda e qualquer tentativa de aceitação social do incesto.
CNXP-opiniao-20180130-33d8c0c2|Lembrando que se hoje o incesto é praticado, ontem pode ter acontecido um ato de pedofilia e abuso sexual infantil construído na mente dessa vítima como algo normal e prazeroso.
CNXP-opiniao-20180130-33d8c0c2|Isso é crime, é crueldade, é usar a criança como um objeto sexual.
CNXP-opiniao-20180130-33d8c0c2|Não podemos, nem por um segundo, aceitar como normal.
CNXP-opiniao-20180130-33d8c0c2|Nossa sociedade está doente.
CNXP-opiniao-20180130-33d8c0c2|Temos que voltar a sanidade e cobrar das mídias e meios de comunicação que não aceitem o inaceitável, deixando de imputar o tabu do incesto apenas aos religiosos, mas sim como uma aberração contra a natureza humana, uma doença, uma perversão sexual que deve ser repudiada e condenada para o bem da nossa civilização.
CNXP-opiniao-20180130-33d8c0c2|Texto de Psicóloga Marisa Lobo
CNXP-opiniao-20180126-c1f7d213|Exemplo: lei da ficha limpa proíbe candidato de disputar eleição em caso de condenação em segunda instância.
CNXP-opiniao-20180126-c1f7d213|Outro exemplo: a pena de um condenado deve começar a ser cumprida após confirmação dessa pena em segunda instância.
CNXP-opiniao-20180126-c1f7d213|Nem tanto, pois ainda existem brechas na lei que podem impedir Lula de ser preso mesmo após a condenação pelo TRF-4, e também existem brechas que podem permitir que ele seja candidato, mesmo com condenação em segunda instância.
CNXP-opiniao-20180126-c1f7d213|Lixo de lei.
CNXP-opiniao-20180125-0f38c4f2|Talvez por inocência, talvez por falta de informação, mas enfim, não vou generalizar.
CNXP-opiniao-20180125-0f38c4f2|Mas a verdade é que o discurso de que o Juiz Federal Sérgio Moro era parcial, condenou sem provas, trabalha para o PSDB, e outros blá blá blá, caíram tudo por terra nessa data (24/01), onde um colegiado formado por três desembargadores Federais, não só confirmou a condenação, com também aumentou a pena do ex-Presidente.
CNXP-opiniao-20180125-0f38c4f2|O problema não era o Juiz Federal Sérgio Moro?
